CONVERSATION ID,CONVERSATION TITLE,FROM,SENDER PROFILE URL,TO,RECIPIENT PROFILE URLS,DATE,SUBJECT,CONTENT,FOLDER
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-10-24 20:05:09 UTC,,"This one looks really interesting, but it's Principal. https://careers.microsoft.com/us/en/job/1328817/Principal-Product-Manager-Architect  This one is also of interest. It mentions wanting someone with AI/ML experience, so mayhaps experience on the Conversation Builder team would be of benefit.  https://careers.microsoft.com/us/en/job/1427964/Senior-Product-Manager  Lastly, this also looks interesting: https://careers.microsoft.com/us/en/job/1408591/Senior-Product-Manager",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-10-24 19:52:02 UTC,,"Ok, thanks. How do referrals work? Do you have to refer to specific roles, or can you send a general referral link?",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-10-24 19:50:56 UTC,,60+ starts getting into people managers,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-10-24 19:50:45 UTC,,yes,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-10-24 19:49:56 UTC,,Does that more or less align to a senior position?,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-10-24 19:49:36 UTC,,yea I would push for level 60+,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-10-24 19:25:51 UTC,,"With 11 years of career experience, 1.5 as a product manager, where do you think MS would put me in their levels/bands/whatever? I see Senior/Principal roles, but I'm guessing Principal may be a bit of a stretch for me",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-10-23 23:24:59 UTC,,Well if can help let me know,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-10-23 23:24:47 UTC,,Dang,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-10-23 23:08:21 UTC,,LivePerson also did a pretty significant layoff.,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-10-23 23:08:06 UTC,,"Thank you, I appreciate that. I’ll look tomorrow. Even with the hiring freeze, MS seems to have a lot of open positions. Job market is tough right now. My company did a 10% layoff and I drew the short straw.",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2022-10-23 22:58:02 UTC,,"I love it, but we are a hard hiring freeze right now. If you see anything you like, let me know and I'm happy to give you a referral link to apply",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2022-10-22 22:16:55 UTC,,"Hey Peter, how are things? Was curious to see how you like working at Microsoft. I’m in the market for a new position, and was considering a Product position at Microsoft.",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2021-05-20 13:07:18 UTC,,Should ship later this week,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2021-05-20 11:25:00 UTC,,"Oh, nice! Yeah, I’d be interested to see that and share it around.",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2021-05-20 11:23:44 UTC,,"We are actually shipping a liveperson handoff thing next week, I’ll send you a link to share with the team.",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2021-05-20 11:23:00 UTC,,If you need anything let me know!,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2021-05-20 11:22:38 UTC,,"Yes, thanks",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2021-05-20 01:20:42 UTC,,Doing well all things considered. Hope your family is doing well as well!,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2021-05-20 01:07:17 UTC,,Very cool! hope the fam is doing well!,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2021-05-20 00:50:47 UTC,,"It’s going well. Definitely a change of pace, but that keeps it interesting.",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2021-05-20 00:47:55 UTC,,How’s solutions??,INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Peter Swimm,https://www.linkedin.com/in/peterswimm,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,2021-05-20 00:47:41 UTC,,"So far, so good",INBOX
2-YjExYThkYWUtYTczNS00NTcxLTg1YzUtMjM2NzM4MGY4OTk1XzAxMw==,,Ricky Merrefield,https://www.linkedin.com/in/rickymerrefield,Peter Swimm,https://www.linkedin.com/in/peterswimm,2021-05-20 00:29:18 UTC,,"Howdy, sir! How are things going these days? Microsoft treating you well?",INBOX
2-NjY5N2FiMTctMDZlMS00ODAyLWE2OTQtYmU0NTE1MjA4ZmFkXzAxMA==,,Kristian Marine,https://www.linkedin.com/in/kristian-marine,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-03-21 16:08:14 UTC,,"Hi Peter, thanks for connecting.   I’d like to get in touch with you, leveraging Sama’s expertise in data set fine-tuning, RLHF and output evaluation for GenAI and LLMs. Shall we set up a quick call in the coming days/weeks to get to know each other?   Best, Kristian",INBOX
2-NjY5N2FiMTctMDZlMS00ODAyLWE2OTQtYmU0NTE1MjA4ZmFkXzAxMA==,,Kristian Marine,https://www.linkedin.com/in/kristian-marine,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-03-20 15:44:22 UTC,,"Hi Peter, given our shared focus on AI related to LLMs, I think it would be relevant to connect.  To what extent are you involved with coordinating data annotations to fine-tune your LLM? Best, Kristian",INBOX
2-N2U2MzFlZWEtNzI1Yy00ZjM3LWJiNmEtZjBhMWFjYmZhYjQyXzAxMA==,,James German,https://www.linkedin.com/in/jamesgerman,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-03-18 19:30:36 UTC,,"Hello Peter, I am trying to connect with the rest of the TechYeet community. Please feel free to use my network and posts to your benefit. Let me know if I can help in any other way. - James",INBOX
2-YjcxMGYzOWEtMzdlNS00OTVlLTg0MDMtODY2YzMzMjU0YjU2XzAxMA==,CoPilot Studio Consultant,Peter Swimm,https://www.linkedin.com/in/peterswimm,Sri Hari S,https://www.linkedin.com/in/sri-hari-senthil,2024-03-14 16:21:16 UTC,CoPilot Studio Consultant,"I actually work on the Copilot Studio team, so am not available for consulting at this time.",INBOX
2-YjcxMGYzOWEtMzdlNS00OTVlLTg0MDMtODY2YzMzMjU0YjU2XzAxMA==,CoPilot Studio Consultant,Sri Hari S,https://www.linkedin.com/in/sri-hari-senthil,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-03-14 13:57:37 UTC,CoPilot Studio Consultant,"Hi, Greetings from Smart IT Frame, Hope you are doing well!!! Smart IT Frame specializes in enabling you with your most critical line of resources. Whether it’s for permanent staffing, contract staffing, contract-to-hire or executive search, we understand the importance of delivering the most suitable talent; on time and within budget. With our Core focus in emerging technologies, we have provided global technology workforce solutions in North America, Canada & India. We take pride in delivering specialized talent, superior performance, and seamless execution to meet the challenging business needs of customers worldwide.   Role: CoPilot Studio Consultant Location: Remote  JD: What are the top 3 skills required for this role? 1. CoPilot Studio (Power Virtual Agent formerly) 2. Dynamics 365 Omnichannel and Customer Service 3. Power Platform  Job Description/ Responsibilities '- Bachelor’s Degree with 7+ years of experience as an application developer or equivalent with C#, ASP.NET background. - minimum of 5 years of professional experience in Power Platform - minimum of 2 years of CoPilot studio (PVA formerly) Implementation experience - Strong knowledge of the Power Platform Environment administration, and working with the admin portals - Assist solution development teams with implementing DevOps CI/CD pipeline activities such as solution packaging and promotion across different environments - Demonstrated understanding of Power Platform and Microsoft 365 user license management - Experience with establishing and maintaining Power Platform Center of Excellence - Strong understanding of Dataverse and model-driven Power Apps - Experience in managing Dataverse, solutions management (managed/unmanaged) and implementing CI/CD automation with Power Apps, Power Automate, and Dataverse - Experience with tuning and implementing best practices patterns for Gateways and clusters  Sri Hari Team Lead at Smart IT Frame LLC Direct: (201) 212-4099 E-Mail: vasanth@smartitframe.com",INBOX
2-OGZkZGY1ZmYtOWI2Yy00NTczLWE2NWYtMjY1ZjZlNzcyMWVjXzAxMw==,Expertise Request: Intelligent Automation - Clinical Data Management,Gabrielle Mattei,https://www.linkedin.com/in/gabrielle-mattei-51a55097,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-03-07 00:31:27 UTC,Expertise Request Follow Up: Intelligent Automation - Clinical Data Management,"Hi Peter,  I hope this message finds you well. I am following up about my previous message regarding a paid consultation opportunity. The consultation would entail ~1-hour phone call with our client and you would be paid at a prorated hourly rate of your choosing. The consultation would also be scheduled around your availability.   I'm currently working with a client that would like to learn more about intelligent automation for clinical data management (including Generative AI). I thought you might be a great fit given your professional experience!  I am happy to discuss this over a phone call to address any questions you might have about Guidepoint or this project. For your convenience, I've re-attached my Calendly link here to schedule a call with me: https://calendly.com/gmmattei/expert-consultation-information-call  I look forward to hearing from you soon!  Best,   Gabby  Gabrielle Mattei Client Services - Guidepoint",INBOX
2-OGZkZGY1ZmYtOWI2Yy00NTczLWE2NWYtMjY1ZjZlNzcyMWVjXzAxMw==,Expertise Request: Intelligent Automation - Clinical Data Management,Gabrielle Mattei,https://www.linkedin.com/in/gabrielle-mattei-51a55097,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-03-04 00:31:28 UTC,Expertise Request: Intelligent Automation - Clinical Data Management,"Hi Peter,  I hope this message finds you well. My name is Gabby and I work for Guidepoint, which is a market research firm based in New York that connects our clients with industry professionals to help our clients with their research efforts.  I'm currently working with a client that would like to learn more about intelligent automation for clinical data management (including Generative AI). Given your experience, I thought you’d be a great fit for this project!  Would you be interested in this ~1-hour phone consultation? You’d be paid at your chosen prorated hourly rate and the call will be scheduled around your availability. Everything discussed on the call is centered around public, non-proprietary information, and nothing of your current employer would ever be asked.   I would also be happy to discuss this over a phone call. For your convenience, I've put my Calendly link here if you would like to schedule a call with me to further discuss: https://calendly.com/gmmattei/expert-consultation-information-call  Either way, let me know if you're interested!  Best,   Gabby  Gabrielle Mattei Client Services - Guidepoint",INBOX
2-ZmRlY2ZjN2UtM2NmMS00NDUxLTg1YjktNTdiYTllODYzMWRhXzAxMA==,,Ciera q White,https://www.linkedin.com/in/ciera-q-white-a5b27b215,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-02-27 03:14:44 UTC,,"Dear Peter, Hope this message finds you well! This is Ciera from EC Innovations AI Data Services. Our service specializes in human-in-the-loop data processing for your GenAI. Our Microsoft SupplierWeb NO: 0003060527.  ECI has industrial background experts and linguistic resources from across the worldwide， our service includes but is not limited to: LLM data: Creative writing, Prompt/completion composing/evaluation, Opinion mining, Conversational language understanding, Language detection, Content Creation/evaluation/moderation. Image/Video data: Customized Image/Video collection. Annotate images/videos with polylines/tags. Describe objects/scenarios in multiple languages. Audio data: Customized Voice collection, spontaneous responses, voices with emotions, wake-up words, and transcription of audio into text with annotated word or phonetic-level timestamps.  All data we provide are NDA protected and our data processing abides by GDPR. You can rest assured that you will receive a legal dataset with Metadata.  If you are the appropriate person, it would be great to learn how we may help you with this segment. If not, guiding me to the right person is greatly appreciated.",INBOX
2-ZjhhMzJjN2YtM2Q3Mi00ODI3LWJiODgtZDA0MGJmYzg0OTRjXzAxMw==,The Future of AI Conversations,Peter Swimm,https://www.linkedin.com/in/peterswimm,Zach Weir,https://www.linkedin.com/in/zacharyweir,2024-02-26 18:11:16 UTC,The Future of AI Conversations,"Great, thank you",INBOX
2-ZjhhMzJjN2YtM2Q3Mi00ODI3LWJiODgtZDA0MGJmYzg0OTRjXzAxMw==,The Future of AI Conversations,Zach Weir,https://www.linkedin.com/in/zacharyweir,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-02-26 16:17:56 UTC,The Future of AI Conversations,"Of course, Ill send it over now.",INBOX
2-ZjhhMzJjN2YtM2Q3Mi00ODI3LWJiODgtZDA0MGJmYzg0OTRjXzAxMw==,The Future of AI Conversations,Peter Swimm,https://www.linkedin.com/in/peterswimm,Zach Weir,https://www.linkedin.com/in/zacharyweir,2024-02-26 15:57:19 UTC,The Future of AI Conversations,"That would work, can you send some times over to the email above?",INBOX
2-ZjhhMzJjN2YtM2Q3Mi00ODI3LWJiODgtZDA0MGJmYzg0OTRjXzAxMw==,The Future of AI Conversations,Zach Weir,https://www.linkedin.com/in/zacharyweir,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-02-26 14:08:17 UTC,The Future of AI Conversations,"Glad to hear Peter, apologies for getting back to you late. I was in London for work all of last week and got back into the states last night.   Would it be alright if we hopped on a 20 minute call so I can learn what your situation is, what your looking for from you next opportunity? I'd also go into the specifics of the arrangement we have with the company, the role and the company itself, and allow me to answer any follow up questions you will have.",INBOX
2-ZjhhMzJjN2YtM2Q3Mi00ODI3LWJiODgtZDA0MGJmYzg0OTRjXzAxMw==,The Future of AI Conversations,Peter Swimm,https://www.linkedin.com/in/peterswimm,Zach Weir,https://www.linkedin.com/in/zacharyweir,2024-02-22 15:33:59 UTC,The Future of AI Conversations,"Hi Zach, thank you for reaching out. I would like to learn more about this opportunity. Feel free to send me an email: peterswimm@gmail.com",INBOX
2-ZjhhMzJjN2YtM2Q3Mi00ODI3LWJiODgtZDA0MGJmYzg0OTRjXzAxMw==,The Future of AI Conversations,Zach Weir,https://www.linkedin.com/in/zacharyweir,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-02-22 11:53:47 UTC,The Future of AI Conversations,"Hey Peter,  I’m working with a fast-growing company which uses cutting edge AI/ML systems focused on having complex, nuanced conversations with people, and was recently recognized by industry analysts as the ""one to keep your eye one"" in the ConAI space. They’re currently seeking a Staff NLP Specialist to lead development of their ConAI applications across the org. and I thought you would be a great fit.  I would love to give you a more in-depth look into the role itself, and to understand more about your situation and exactly what you are looking for. Let me know if you would be interested in speaking further?  Look forward to hearing from you.  Zach Weir ML Recruitment Consultant",INBOX
2-NWIwYThhNzMtZTQ2MS00NTE3LThmMjItNGE2MGIzNjEzNDRkXzAxMw==,Exciting Opportunity: Public Safety A.I. Product Manager Position at NICE,Anthony Gallegro,https://www.linkedin.com/in/anthony-gallegro-960529156,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-02-26 13:46:35 UTC,Exciting Opportunity: Public Safety A.I. Product Manager Position at NICE,"Dear Peter,   Exciting opportunity alert! NICE is looking for a skilled Public Safety A.I. Product Manager to drive innovation and shape the future of our A.I. solutions.  About NICE: NICE is a global leader in Public Safety solutions, committed to revolutionizing emergency response and law enforcement.  Role Overview: As the Public Safety A.I. Product Manager, you'll lead end-to-end product development, collaborate cross-functionally, and ensure our solutions meet market demands.  Qualifications:  Proven A.I. product management experience. Strong grasp of A.I. tech and its application in Public Safety. Excellent communication and leadership skills. Apply Now: If you're ready to make a significant impact, submit your resume and cover letter to anthony.gallegro@nice.com. Join NICE for a dynamic work environment, competitive compensation, and professional growth. https://grnh.se/134e2dd2teu - job description.  We look forward to welcoming you to our innovative team!  Anthony Gallegro Senior Tech Recruiter at NICE Ltd",INBOX
2-MTBmZGMyNDAtMTAzMy00N2MxLTlmNmYtOTNhNTkxNjkzYzllXzAxMA==,,Ashley Krysta Smith,https://www.linkedin.com/in/ashley-krysta-smith,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-02-23 09:32:29 UTC,,"Hi Peter, have you had a moment to consider my message?",INBOX
2-MTBmZGMyNDAtMTAzMy00N2MxLTlmNmYtOTNhNTkxNjkzYzllXzAxMA==,,Ashley Krysta Smith,https://www.linkedin.com/in/ashley-krysta-smith,Peter Swimm,https://www.linkedin.com/in/peterswimm,2024-02-20 16:50:12 UTC,,"Hi Peter,   Thank you for connecting! ! I understand you're engaged in a number of Gen AI initiatives. We provide data collections and human evaluations to support LLMs and other GenAI models. This could be pre-training data, complex prompts, domain specific data or Q&A pairs.   Depending on the use cases, we find people with specific demographics or backgrounds to help create question and answer pairs, evaluate output, or conduct catered user tests.  Would you be open for a call to see if our solutions or services would be interesting for your team?   Kindly,  Ashley",INBOX
